system:time_start,Alameda,Contra Costa,Marin,Napa,Santa Clara,San Francisco,San Mateo,Solano,Sonoma
"Jan 20, 2020",0,0,0,0,0,0,0,0,0.55
"Jan 20, 2020",0.885,0,0,0,0,0.353,0,0,0
"Jan 20, 2020",1.432,0,1.204,0,0,0,0,0,0
"Jan 20, 2020",0,0,0.268,0,0,0,0,0,0
"Jan 20, 2020",0,0,0,0,0,0,0,0,0
"Jan 20, 2020",0,0,0,0.692,0,0,0,0,0
"Jan 20, 2020",0,0,0,0,0,0,0,0,0
"Jan 20, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0.196
"Jan 21, 2020",0,0,1.296,0,0,0,0,0,0
"Jan 21, 2020",0,0,1.76,1.494,0,0,1.222,0,0.765
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0.117,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0,0,0,0,0,0,0
"Jan 21, 2020",0,0,0.044,0,0,0.279,0,0,0.043
"Jan 21, 2020",0,0,0,0,0,0.074,0,0.081,0
"Jan 21, 2020",0.414,0,0,0,0,0.344,0.552,0.331,0
"Jan 21, 2020",0.031,0,0,0,0,0.116,0,0.04,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 22, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 23, 2020",0.513,0.59,0,0,0,0,0,0,0
"Jan 23, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0.451,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0.104,0,0,0,0,0.931
"Jan 24, 2020",0,0,0,2.511,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0.032,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 24, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0.126,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0.193
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0.012
"Jan 25, 2020",0,0,0,0.014,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,0
"Jan 25, 2020",0,0,0,0,0,0,0,0,1.016
"Jan 26, 2020",0,0,0,0,0,0,0,0,0
"Jan 26, 2020",0,0,0,0,0,0,0,0,0.783
"Jan 26, 2020",0,0,0,0,0,0.504,0,0,1.446
"Jan 26, 2020",0,0,0.369,0.222,0,0,0,0,1.033
"Jan 26, 2020",0,0,0,0,0,0,0,0,1.359
"Jan 26, 2020",0,0,0,0,0,0,0,0,0
"Jan 26, 2020",0,0,0,0,0,0,0,0,0.126
"Jan 26, 2020",0,0,0,0.018,0,0,0,0,0.239
"Jan 26, 2020",0,0,0,0.115,0,0,0,0,0.834
"Jan 26, 2020",0,0,0,0.929,0,0,0,0,2.34
"Jan 26, 2020",0,0,2.865,2.564,0,0,0,0,0.384
"Jan 26, 2020",0,0,0,1.235,0,0,1.841,2.26,0.695
"Jan 26, 2020",0,2.994,0.38,0.303,0,0.017,0,3.292,0.022
"Jan 26, 2020",0,0,0,0,0.41,0,0,0,0
"Jan 26, 2020",0,0,0,0,0,0,0,0,0
"Jan 26, 2020",0,0,0,0,0,0,0,0,0
"Jan 26, 2020",0,0,0,0,0,0,0,0,0
"Jan 26, 2020",0,0,0,0,0,0,0,0,0
"Jan 26, 2020",0,0,0,0,0,0,0,0,0
"Jan 26, 2020",0,0,0,0,0,0,0,0,0
"Jan 26, 2020",0,0,0,0,0,0,0,0,0
"Jan 26, 2020",0,0,0,0,0,0,0,0,0
"Jan 26, 2020",0,0,0,0,0,0,0,0,0
"Jan 26, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 27, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0.098
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0.012
"Jan 28, 2020",0,0,0,0.047,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0.027,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 28, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 29, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 30, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0.056,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Jan 31, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 1, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0.015,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 2, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 3, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 4, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 5, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 6, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 7, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 8, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
